,use_of_ip,abnormal_url,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,fd_length,tld_length,count-digits,count-letters
13595,0,1,2,0,0,5,0,0,0,1,0,0,11,0,110,11,0,4,5,14,75
13596,0,1,1,0,0,4,0,0,0,1,0,0,5,0,99,15,0,4,3,8,76
13597,0,1,1,0,0,3,0,0,1,1,0,0,14,0,105,7,0,5,2,7,77
13598,0,1,1,0,0,3,0,0,0,1,0,0,7,0,92,13,0,9,3,6,72
13599,0,1,1,0,0,3,0,0,0,1,0,0,7,0,89,17,0,4,3,0,75
13600,0,1,1,0,0,5,0,0,0,1,0,0,4,0,84,17,0,7,3,0,71
13601,0,1,1,0,0,3,0,0,0,1,0,0,8,0,94,13,0,9,3,5,74
13602,0,1,1,0,0,5,0,1,0,1,0,1,6,1,88,10,0,4,3,8,63
13603,0,1,1,0,0,3,0,0,1,1,0,0,12,0,104,13,0,12,3,2,83
13604,0,1,2,0,0,1,0,0,0,1,0,1,0,5,86,9,0,9,3,11,59
13605,0,1,3,0,0,1,0,0,0,1,2,1,6,1,104,17,1,10,3,10,77
13606,0,1,2,0,0,5,0,0,0,1,20,0,2,0,115,15,0,4,3,28,55
13607,0,1,2,0,0,3,0,0,0,1,0,1,5,1,99,14,0,13,3,8,76
13608,0,1,2,0,0,5,0,0,0,1,0,1,0,1,90,12,1,6,3,0,76
13609,0,1,2,0,0,14,0,0,0,1,0,0,0,0,90,13,0,6,6,7,64
13610,0,1,1,0,0,3,0,0,0,1,20,1,1,1,113,6,0,4,2,18,64
13611,0,1,1,0,0,5,0,0,0,1,0,0,7,0,98,12,0,10,3,10,72
13612,0,1,1,0,0,4,0,0,0,1,27,0,1,0,123,7,0,4,3,42,45
13613,0,1,1,0,0,4,0,0,0,1,0,0,9,0,86,8,0,4,3,6,63
13614,0,1,1,0,0,6,0,0,0,1,0,0,13,0,127,14,0,8,3,8,96
13615,0,1,1,0,0,5,0,1,0,1,0,0,14,0,118,14,0,5,3,15,80
13616,0,1,1,0,0,5,0,0,0,1,0,0,7,0,105,6,0,8,2,9,80
13617,0,1,1,0,0,1,0,0,0,1,0,0,8,0,93,20,1,65,3,6,74
13618,0,1,2,0,0,3,0,0,0,1,0,1,0,1,91,12,0,6,3,12,63
13619,0,1,3,1,0,2,0,0,0,1,0,0,1,0,65,16,0,10,3,0,55
13620,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,21,52
13621,0,1,10,0,0,2,0,0,0,1,0,1,0,1,163,12,0,7,3,45,99
13622,0,1,1,0,0,1,0,0,0,1,0,0,10,0,87,14,0,65,3,10,62
13623,0,1,1,0,0,5,0,0,0,1,0,0,8,0,99,15,0,5,3,9,73
13624,0,1,1,0,0,5,0,0,0,1,0,0,9,0,97,14,0,4,3,8,71
13625,0,1,1,0,0,4,0,1,0,1,0,0,11,0,95,10,0,6,3,6,70
13626,0,1,2,0,0,2,0,0,0,1,0,0,11,0,100,9,0,5,2,20,62
13627,0,1,1,0,0,4,0,0,0,1,0,0,8,0,83,8,0,4,3,6,61
13628,0,1,1,0,0,5,0,0,0,1,0,0,8,0,89,12,0,7,3,10,62
13629,0,1,2,0,0,6,0,0,0,1,0,0,8,0,113,11,0,16,3,8,85
13630,0,1,2,0,0,1,0,0,0,1,0,0,14,0,107,17,0,82,3,0,87
13631,0,1,1,0,0,4,0,0,0,1,0,0,5,0,88,12,0,6,3,4,71
13632,0,1,1,0,0,2,0,0,0,1,0,1,7,2,105,15,0,8,3,10,78
13633,0,1,2,0,0,7,0,0,0,1,0,0,6,0,85,11,0,4,3,9,57
13634,0,1,1,0,0,2,0,0,0,1,0,0,8,0,89,12,0,68,3,7,68
13635,0,1,11,0,0,2,0,0,0,1,0,1,0,1,151,12,0,7,3,40,91
13636,0,1,1,0,0,2,0,0,0,1,0,0,8,0,101,12,0,65,3,10,76
13637,0,1,2,0,0,7,0,0,0,1,0,0,9,0,95,11,0,4,3,3,70
13638,0,1,3,1,0,1,0,0,0,1,0,1,0,2,67,19,0,18,3,0,55
13639,0,1,13,0,0,2,0,0,0,1,0,1,0,1,152,12,0,7,3,34,96
13640,0,1,2,0,0,5,0,0,0,1,0,0,9,0,108,10,0,5,3,6,83
13641,0,1,1,0,0,4,0,0,0,1,0,0,5,0,96,14,0,4,3,8,73
13642,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,23,50
13643,0,1,1,0,0,3,0,0,0,1,0,0,11,0,117,13,0,9,3,6,93
13644,0,1,2,0,0,6,0,0,0,1,0,0,7,0,114,14,0,4,3,8,88
13645,0,1,2,0,0,2,0,0,0,1,30,1,0,4,181,13,0,13,3,24,111
13646,0,1,4,1,0,6,0,0,0,1,0,1,1,1,79,14,0,2,3,8,55
13647,0,1,1,0,0,5,0,0,0,1,0,0,10,0,121,6,0,8,2,10,92
13648,0,1,1,0,0,4,0,0,0,1,108,0,11,0,368,9,0,5,3,128,113
13649,0,1,2,0,0,2,0,1,0,1,2,1,2,4,115,9,0,9,5,3,89
13650,0,1,1,0,0,1,0,0,1,1,2,1,5,2,101,12,1,6,3,2,82
13651,0,1,2,0,0,3,0,0,0,1,0,0,12,0,93,6,0,2,2,1,72
13652,0,1,1,0,0,6,0,0,0,1,0,0,5,0,95,11,0,2,3,0,80
13653,0,1,1,0,0,2,0,0,0,1,0,0,13,0,84,13,0,62,4,4,61
13654,0,1,1,0,0,4,0,0,0,1,0,0,11,0,90,8,0,4,3,10,61
13655,0,1,1,0,0,5,0,0,0,1,0,0,11,0,121,12,0,10,3,10,91
13656,0,1,2,0,0,4,0,0,0,1,0,0,6,0,88,15,0,14,6,0,73
13657,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
13658,0,1,2,0,0,2,0,0,0,1,0,1,11,4,127,11,0,6,3,2,101
13659,0,1,3,0,0,1,0,0,0,2,7,1,7,3,185,11,0,3,2,30,125
13660,0,1,1,0,0,5,0,0,0,1,22,0,0,0,104,14,0,4,2,28,44
13661,0,1,2,0,0,1,0,0,0,1,0,0,2,0,68,28,0,32,3,19,41
13662,0,1,1,0,0,4,0,0,0,1,40,0,4,0,156,9,0,5,3,47,57
13663,0,1,2,0,0,2,0,0,0,1,0,1,0,9,107,10,0,4,3,5,77
13664,0,1,1,0,0,4,0,0,0,1,51,0,1,0,191,7,0,4,3,67,64
13665,0,1,5,0,0,2,0,0,0,1,0,1,0,6,135,13,0,7,3,28,84
13666,0,1,2,0,0,1,0,0,0,1,0,0,4,0,84,12,0,64,2,4,66
13667,0,1,1,0,0,5,0,1,0,1,0,0,9,0,86,10,0,4,3,8,60
13668,0,1,1,0,0,6,0,0,0,1,0,0,8,0,107,11,0,2,3,0,89
13669,0,1,8,0,0,3,0,0,0,1,0,0,1,0,104,15,0,16,2,21,67
13670,0,1,1,0,0,4,0,0,0,1,0,0,10,0,99,9,0,10,3,1,80
13671,0,1,3,0,0,3,0,0,0,1,0,0,1,0,89,10,0,17,2,8,70
13672,0,1,1,0,0,3,0,0,0,1,0,0,8,0,84,7,1,8,3,5,64
13673,0,1,1,0,0,3,0,0,0,1,0,0,12,0,105,7,0,8,3,6,80
13674,0,1,4,0,0,4,0,1,0,2,1,0,1,0,72,11,0,11,6,10,46
13675,0,1,3,1,0,4,0,0,0,1,0,0,1,0,74,23,0,7,3,0,62
13676,0,1,2,0,0,1,0,0,0,2,80,1,1,1,325,11,0,4,3,108,123
13677,0,1,1,0,0,3,0,0,0,1,0,0,13,0,107,6,0,6,3,6,81
13678,0,1,1,0,0,2,0,0,0,1,0,0,9,0,84,8,0,5,3,0,69
13679,0,1,2,0,0,4,0,0,0,1,0,1,15,1,150,11,0,7,3,5,118
13680,0,1,4,0,0,10,0,0,0,2,1,0,8,0,114,10,0,5,3,4,83
13681,0,1,5,0,0,2,0,0,0,1,0,1,0,4,119,13,0,7,3,29,71
13682,0,1,1,0,0,2,0,0,1,1,0,1,6,1,84,10,0,11,3,7,63
13683,0,1,1,0,0,3,0,0,0,1,0,0,19,0,130,8,0,13,3,0,104
13684,0,1,1,0,0,5,0,0,0,1,63,0,0,0,225,16,0,4,3,82,71
13685,0,1,2,0,0,2,0,0,0,1,0,0,5,0,90,12,0,6,2,4,74
13686,0,1,1,0,0,6,0,0,0,1,0,0,9,0,98,14,0,9,3,8,71
13687,0,1,1,0,0,3,0,0,0,1,0,0,6,0,83,9,0,19,3,6,64
13688,0,1,2,0,0,3,0,0,0,1,0,0,0,0,138,13,0,10,6,6,114
13689,0,1,4,0,0,6,0,0,0,1,0,0,10,0,118,19,0,16,6,8,87
13690,0,1,2,0,0,2,0,0,0,1,0,0,14,0,102,13,0,6,2,8,73
13691,0,1,2,0,0,1,0,0,0,1,0,1,0,5,85,9,0,9,3,17,52
13692,0,1,1,0,0,3,0,0,0,1,0,0,8,0,88,13,0,20,3,0,73
13693,0,1,1,0,0,3,0,0,1,1,0,0,5,0,85,13,0,8,3,0,73
13694,0,1,3,0,0,3,0,0,0,1,4,1,2,2,165,15,0,9,3,10,126
13695,0,1,2,0,0,1,0,0,0,1,0,0,10,0,83,12,0,63,3,21,46
13696,0,1,2,0,0,2,0,0,0,1,0,1,0,9,107,10,0,4,3,4,78
13697,0,1,2,0,0,1,0,0,1,2,71,1,1,1,302,11,0,4,3,88,127
13698,0,1,2,0,0,3,0,0,0,1,0,0,0,0,121,15,0,7,2,19,82
13699,0,1,2,0,0,2,0,0,0,1,2,1,8,4,114,10,0,7,2,9,80
13700,0,1,2,0,0,5,0,0,0,1,0,0,12,0,115,11,1,4,5,15,78
13701,0,1,1,0,0,5,0,0,0,1,66,0,0,0,236,16,0,4,3,86,75
13702,0,1,1,0,0,4,0,0,0,1,26,1,1,7,247,6,0,1,2,50,147
13703,0,1,10,0,0,2,0,0,0,1,0,1,0,1,138,12,0,7,3,27,92
13704,0,1,1,0,0,4,0,0,0,1,0,0,12,0,95,8,0,4,3,6,69
13705,0,1,1,0,0,5,0,0,0,1,0,0,7,0,97,10,0,5,3,32,49
13706,0,1,3,1,0,5,0,0,0,1,0,0,2,0,103,26,0,10,5,16,74
13707,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
13708,0,1,1,0,0,1,0,0,0,1,0,0,0,0,100,16,0,76,2,0,87
13709,0,1,2,0,0,3,0,0,0,1,0,0,1,0,96,15,0,16,2,17,64
13710,0,1,1,0,0,4,0,0,0,1,2,1,1,3,88,8,0,6,3,5,65
13711,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
13712,0,1,3,0,0,5,0,0,0,1,0,1,0,0,67,14,0,3,3,33,22
13713,0,1,2,0,0,2,0,0,0,1,0,0,11,0,100,10,0,6,2,9,73
13714,0,1,1,0,0,4,0,0,0,1,32,0,2,0,127,6,0,2,2,31,54
13715,0,1,2,0,0,3,0,0,0,1,0,0,0,0,117,13,0,10,6,7,93
13716,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
13717,0,1,2,0,0,5,0,0,0,1,0,0,3,0,98,10,0,7,2,19,64
13718,0,1,1,0,0,5,0,0,0,1,16,1,2,6,190,7,0,4,2,35,114
13719,0,1,1,0,0,4,0,0,0,1,82,0,8,0,287,9,0,5,3,91,98
13720,0,1,2,0,0,3,0,0,1,1,0,0,9,0,111,11,0,5,3,6,88
13721,0,1,11,0,0,2,0,0,0,1,0,1,0,1,145,12,0,7,3,26,99
13722,0,1,1,0,0,5,0,1,0,1,0,0,9,0,88,10,0,4,3,8,62
13723,0,1,1,0,0,4,0,0,0,1,0,0,13,0,92,8,0,7,2,18,53
13724,0,1,2,0,0,6,0,0,0,1,0,0,11,0,98,14,0,2,3,11,65
13725,0,1,1,0,0,7,0,0,0,1,0,0,4,1,83,10,0,6,3,17,49
13726,0,1,1,0,0,6,0,0,0,1,0,1,0,1,103,18,0,3,3,37,54
13727,0,1,1,0,0,3,0,0,0,1,0,0,11,0,119,13,0,20,3,1,100
13728,0,1,1,0,0,3,0,0,0,1,0,0,9,0,98,13,0,9,3,10,72
13729,0,1,2,0,0,3,0,0,0,1,5,0,0,0,160,15,0,16,2,20,114
13730,0,1,2,0,0,2,0,0,0,1,0,1,0,9,107,10,0,4,3,4,78
13731,0,1,1,0,0,4,0,0,0,1,0,0,5,0,102,15,0,4,3,7,80
13732,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,22,51
13733,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,22,51
13734,0,1,2,0,0,1,0,0,0,1,0,0,12,0,87,15,0,64,3,3,66
13735,0,1,2,0,0,3,0,0,0,1,0,0,0,0,144,13,0,10,6,6,119
13736,0,1,1,0,0,4,0,0,0,1,70,0,9,0,258,9,0,5,3,84,87
13737,0,1,2,0,0,7,0,1,0,1,0,0,2,0,89,9,0,2,5,1,74
13738,0,1,1,0,0,2,0,0,0,1,0,1,9,2,127,15,0,10,3,12,96
13739,0,1,1,0,0,2,0,0,0,1,4,1,1,2,140,15,0,9,3,6,111
13740,0,1,1,0,0,3,0,0,0,1,0,0,11,0,102,7,0,8,3,6,78
13741,0,1,9,0,0,4,0,0,0,1,0,0,5,0,93,13,0,23,3,8,64
13742,0,1,10,0,0,2,0,0,0,1,0,1,0,1,143,12,0,7,3,26,98
13743,0,1,4,0,0,6,0,0,0,1,0,0,13,0,122,19,0,5,6,10,86
13744,0,1,2,0,0,4,0,0,0,1,0,0,7,0,107,15,0,12,6,0,91
13745,0,1,1,0,0,9,0,0,0,1,0,0,5,0,94,9,0,6,3,14,62
13746,0,1,1,0,0,4,0,0,0,1,20,0,0,0,95,13,0,1,2,16,50
13747,0,1,1,0,0,5,0,1,0,1,0,0,8,0,85,10,0,4,3,8,60
13748,0,1,2,0,0,1,0,0,0,2,65,1,1,1,280,11,0,4,3,85,116
13749,0,1,2,0,0,1,0,1,1,1,0,1,0,2,168,14,0,18,3,23,133
13750,0,1,1,0,0,5,0,1,0,1,0,0,9,0,107,10,1,4,3,8,81
13751,0,1,7,1,0,4,0,0,0,1,0,0,1,0,69,16,0,8,6,2,52
13752,0,1,1,0,0,5,0,0,0,1,4,1,3,1,100,10,0,7,2,16,63
13753,0,1,1,0,0,2,0,0,0,1,0,0,8,0,92,11,0,59,3,10,67
13754,0,1,2,0,0,1,0,0,0,1,0,0,8,0,85,10,0,67,2,12,59
13755,0,1,1,0,0,4,0,0,0,1,0,0,3,0,88,15,0,4,3,8,67
13756,0,1,1,0,0,3,0,0,0,1,0,0,5,0,83,9,0,19,3,6,65
13757,0,1,2,0,0,1,0,0,0,2,86,1,1,1,345,11,0,4,3,116,129
13758,0,1,1,0,0,2,0,0,0,1,54,0,0,0,184,9,0,4,2,68,56
13759,0,1,2,0,0,2,0,1,0,1,0,0,15,0,116,12,0,6,3,0,94
13760,0,1,8,1,0,3,0,0,0,1,0,1,2,1,69,14,0,2,3,14,37
13761,0,1,1,0,0,6,0,0,0,1,0,0,7,0,111,11,0,4,3,14,80
13762,0,1,2,0,0,1,0,0,1,2,62,1,1,1,273,11,0,4,3,86,111
13763,0,1,2,0,0,1,0,0,0,1,0,1,0,5,89,14,0,9,3,4,68
13764,0,1,1,0,0,3,0,0,0,1,0,0,7,0,84,17,0,9,3,8,62
13765,0,1,2,0,0,2,0,0,0,1,0,1,0,9,108,10,0,4,3,4,79
13766,0,1,2,0,0,5,0,1,0,1,0,0,0,0,64,16,0,6,3,2,51
13767,0,1,1,0,0,5,0,0,0,1,0,0,5,0,86,6,0,2,2,1,71
13768,0,1,1,0,0,6,0,0,0,1,0,0,13,0,122,13,0,4,3,18,81
13769,0,1,2,0,0,2,0,0,2,2,7,1,0,2,92,8,1,5,2,11,63
13770,0,1,2,0,0,5,0,0,0,1,0,1,7,1,116,10,0,5,3,9,84
13771,0,1,1,0,0,4,0,0,0,1,0,0,7,0,89,14,0,5,3,9,65
13772,0,1,8,1,0,3,0,0,0,1,0,1,2,1,69,14,0,2,3,12,39
13773,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
13774,0,1,1,0,0,2,0,0,0,1,0,0,10,0,100,12,0,7,3,10,74
13775,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,18,55
13776,0,1,1,0,0,4,0,0,0,1,40,0,3,0,156,9,0,5,3,54,51
13777,0,1,1,0,0,3,0,0,0,1,0,0,10,0,92,17,0,4,3,0,75
13778,0,1,2,0,0,1,0,0,0,1,6,0,10,0,92,15,0,69,3,13,57
13779,0,1,1,0,0,5,0,0,0,1,0,0,10,0,94,11,0,4,3,8,67
13780,0,1,1,0,0,5,0,0,0,1,0,0,6,0,95,12,0,7,3,10,70
13781,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
13782,0,1,1,0,0,3,0,0,0,1,0,0,11,0,90,17,0,4,3,1,71
13783,0,1,1,0,0,3,0,0,0,1,0,0,8,0,83,13,0,9,3,6,62
13784,0,1,3,0,0,2,0,0,0,1,0,1,1,5,123,15,0,8,6,28,72
13785,0,1,2,0,0,5,0,0,0,1,0,0,10,0,96,10,0,5,3,22,54
13786,0,1,1,0,0,4,0,0,0,1,0,0,12,0,94,8,0,7,2,21,53
13787,0,1,1,0,0,4,0,0,0,1,0,1,7,1,96,10,0,9,2,10,69
13788,0,1,2,0,0,2,0,0,0,1,9,1,0,4,99,13,0,3,3,11,61
13789,0,1,3,1,0,4,0,1,0,1,0,0,0,0,68,12,0,7,3,23,35
13790,0,1,12,0,0,2,0,0,0,1,0,1,0,1,152,12,0,7,3,38,93
13791,0,1,16,0,0,2,0,0,0,1,0,1,0,1,154,12,0,7,3,30,99
13792,0,1,3,1,0,4,0,0,0,1,0,1,0,3,90,15,0,3,3,7,66
13793,0,1,2,0,0,4,0,0,0,1,0,0,9,0,112,12,0,13,3,2,91
13794,0,1,2,0,0,5,0,0,0,1,0,0,3,0,87,6,0,2,2,1,73
13795,0,1,2,0,0,5,0,0,1,1,0,0,4,0,99,13,1,2,2,0,85
13796,0,1,1,0,0,2,0,0,0,1,0,0,9,0,98,14,0,7,3,7,76
13797,0,1,1,0,0,3,0,0,0,1,0,0,8,0,88,11,0,32,3,0,73
13798,0,1,1,0,0,3,0,0,0,1,0,1,1,2,98,15,0,9,3,0,84
13799,0,1,2,0,0,3,0,0,0,1,1,0,1,0,93,15,0,7,2,11,64
13800,0,1,1,0,0,5,0,0,0,1,0,0,7,0,90,11,0,7,3,1,73
13801,0,1,2,0,0,2,0,0,0,1,0,1,0,9,107,10,0,4,3,5,77
13802,0,1,1,0,0,4,0,0,0,1,0,0,9,0,84,6,0,7,3,4,63
13803,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
13804,0,1,2,0,0,2,0,0,0,1,0,0,11,0,111,9,0,7,2,21,72
13805,0,1,3,0,0,2,0,0,0,1,0,0,14,0,105,13,0,13,6,7,76
13806,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,21,52
13807,0,1,1,0,1,2,0,0,1,1,0,1,13,1,132,10,1,13,3,9,101
13808,0,1,3,0,0,4,0,0,0,1,0,0,2,0,66,18,0,9,3,4,50
13809,0,1,2,0,0,6,0,0,0,1,0,0,6,0,113,14,0,12,3,8,88
13810,0,1,1,0,0,3,0,0,0,1,0,0,15,0,117,6,0,6,3,6,89
13811,0,1,1,0,0,2,0,0,0,1,0,1,12,1,135,15,0,84,3,8,105
13812,0,1,1,0,0,3,0,0,0,1,0,1,0,2,108,15,0,9,3,0,93
13813,0,1,1,0,0,3,0,0,0,1,0,0,15,0,124,17,0,9,3,8,94
13814,0,1,2,0,0,4,0,0,0,1,0,1,11,1,122,11,0,7,3,5,94
13815,0,1,11,0,0,2,0,0,0,1,0,1,0,1,141,12,0,7,3,39,82
13816,0,1,2,0,0,5,0,0,0,1,0,0,16,0,131,11,0,4,5,19,86
13817,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
13818,0,1,1,0,0,3,0,0,0,1,0,0,4,0,71,14,0,8,3,4,56
13819,0,1,2,0,0,6,0,0,0,1,0,0,10,0,117,14,0,4,3,8,88
13820,0,1,1,0,0,3,0,0,0,1,0,0,12,0,104,17,1,4,3,0,85
13821,0,1,1,0,0,2,0,0,0,1,18,0,0,0,72,9,0,54,4,20,28
13822,0,1,2,0,0,2,0,0,0,1,2,1,8,4,119,10,0,7,2,13,81
13823,0,1,1,0,0,3,0,0,0,1,0,0,13,0,117,13,0,9,3,8,89
13824,0,1,1,0,0,3,0,0,0,1,0,0,0,0,95,13,0,4,3,2,77
13825,0,1,1,0,0,4,0,0,0,1,0,0,11,0,96,8,0,4,3,6,71
13826,0,1,2,0,0,5,0,0,0,1,0,0,5,0,90,14,0,16,6,5,70
13827,1,0,4,0,0,3,0,0,0,0,0,0,0,0,60,0,0,6,-1,24,28
13828,0,1,1,0,0,2,0,1,0,1,0,0,9,0,98,18,0,8,3,7,76
13829,0,1,1,0,0,3,0,0,0,1,0,0,8,0,91,13,0,9,3,9,67
13830,0,1,2,0,0,7,0,1,0,1,0,0,10,0,131,9,0,2,5,1,108
13831,0,1,1,0,0,6,0,0,0,1,40,0,4,0,170,13,0,4,3,47,69
13832,0,1,3,0,0,1,0,0,1,1,1,1,0,5,99,12,0,9,3,5,73
13833,0,1,1,0,0,5,0,0,0,1,4,1,2,1,94,10,0,7,2,14,61
13834,0,1,2,0,0,1,0,0,0,1,0,1,7,1,89,10,0,60,3,9,65
13835,0,1,2,0,0,7,0,1,0,1,0,0,6,0,97,9,0,2,5,1,78
13836,0,1,1,0,0,6,0,0,0,1,0,0,6,0,93,10,0,11,3,4,71
13837,0,1,3,1,0,3,0,1,0,1,0,1,1,3,78,14,0,3,3,4,57
13838,0,1,1,0,0,2,0,0,0,1,0,1,6,3,119,13,0,2,3,0,98
13839,0,1,1,0,0,3,0,0,0,1,0,0,14,0,110,7,0,8,3,6,83
13840,0,1,1,0,0,3,0,0,0,1,0,0,12,0,88,7,0,8,3,6,63
13841,0,1,2,0,0,7,0,1,0,1,0,0,4,0,97,9,0,2,5,1,80
13842,0,1,10,0,0,2,0,0,0,1,0,1,0,1,146,12,0,7,3,35,92
13843,0,1,1,0,0,6,0,0,0,1,0,0,4,0,90,10,0,5,3,4,70
13844,0,1,2,0,0,5,0,0,0,1,0,0,11,0,110,11,0,4,5,15,74
13845,0,1,1,0,0,4,0,0,0,1,45,0,2,0,174,7,0,4,3,62,57
13846,0,1,2,0,0,4,0,1,0,1,0,1,1,3,127,7,0,11,3,6,102
13847,0,1,2,0,0,5,0,0,0,1,0,1,1,1,75,18,0,8,2,1,61
13848,0,1,4,0,0,2,0,0,0,1,0,1,0,3,92,13,0,4,3,19,57
13849,0,1,2,0,0,1,0,0,1,2,62,1,1,1,272,11,0,4,3,79,117
13850,0,1,2,1,0,4,0,0,0,1,0,0,0,0,58,19,0,6,3,1,48
13851,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
13852,0,1,1,0,0,4,0,0,0,1,0,0,9,0,90,6,0,7,3,4,69
13853,0,1,3,0,0,2,0,0,0,1,0,0,13,0,100,15,0,7,6,6,73
13854,0,1,2,0,0,6,0,0,0,1,0,0,1,0,95,9,0,8,2,0,79
13855,0,1,2,0,0,2,0,0,0,1,15,1,0,4,123,13,0,3,3,21,69
13856,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,30,30
13857,0,1,2,0,0,1,0,0,0,1,0,0,11,0,92,10,0,74,2,14,61
13858,0,1,1,0,0,3,0,0,0,1,0,0,8,0,89,12,0,10,3,8,66
13859,0,1,1,0,0,4,0,0,0,1,96,0,14,0,333,9,0,5,3,113,102
13860,0,1,1,0,0,3,0,0,0,1,0,0,9,0,106,13,0,9,3,10,80
13861,0,1,1,0,0,1,0,0,0,1,24,1,11,1,175,21,0,139,3,39,94
13862,0,1,2,0,0,6,0,0,0,1,0,0,10,0,123,14,0,12,3,10,92
13863,0,1,1,0,0,5,0,0,0,1,0,0,13,0,124,17,0,7,3,0,102
13864,0,1,2,0,0,1,0,0,0,1,0,1,0,3,88,10,0,16,3,24,52
13865,0,1,1,0,0,7,0,0,0,1,0,0,7,0,89,14,0,4,3,9,62
13866,0,1,1,0,0,7,0,0,0,1,0,0,6,0,104,6,0,2,2,1,86
13867,0,1,2,1,0,2,0,0,0,1,21,0,1,0,91,13,0,3,3,19,43
13868,0,1,2,0,0,2,0,0,0,1,0,0,12,0,101,9,0,9,2,19,63
13869,0,1,1,0,0,1,0,0,1,1,0,1,8,1,90,14,0,57,3,7,68
13870,0,1,2,0,0,4,0,0,0,1,0,0,0,0,67,13,0,1,3,11,47
13871,0,1,1,0,0,4,0,0,0,1,22,0,0,0,101,14,0,4,2,29,40
13872,0,1,1,0,0,3,0,0,0,1,0,0,11,0,97,13,0,9,3,6,73
13873,0,1,2,0,0,7,0,0,0,1,0,0,6,0,98,14,0,4,3,8,72
13874,0,1,1,0,0,5,0,0,1,1,0,0,7,0,94,11,0,7,3,6,72
13875,0,1,1,1,0,3,0,0,0,1,0,0,9,0,87,13,0,9,3,6,65
13876,0,1,2,0,0,3,0,0,0,1,0,0,4,0,83,11,0,5,2,6,64
13877,0,1,2,0,0,3,0,0,0,1,0,0,0,0,142,13,0,10,6,8,112
13878,0,1,5,0,0,2,0,0,0,1,0,1,0,6,135,13,0,7,3,28,84
13879,0,1,1,0,0,3,0,0,0,1,0,0,11,0,99,8,0,13,3,4,77
13880,0,1,1,0,0,5,0,0,0,1,0,0,7,0,87,12,0,5,3,10,61
13881,0,1,2,0,0,3,0,0,0,1,0,0,0,0,140,13,0,9,6,6,113
13882,0,1,1,0,0,5,0,0,0,1,0,0,10,0,100,14,0,4,3,12,69
13883,0,1,1,0,0,2,0,0,0,1,0,1,1,1,84,11,0,7,3,10,65
13884,0,1,1,0,0,2,0,0,0,1,0,0,10,0,89,12,0,68,3,0,73
13885,0,1,2,0,0,1,0,0,0,1,0,0,2,0,239,17,0,214,3,37,189
13886,0,1,1,0,0,3,0,0,0,1,0,0,12,0,84,6,0,6,3,6,59
13887,0,1,2,0,0,3,0,0,0,1,0,0,1,0,111,15,0,7,2,19,72
13888,0,1,1,0,0,1,0,0,0,1,0,0,2,3,86,21,0,57,3,1,72
13889,0,1,1,0,0,5,0,0,0,1,0,0,10,0,97,13,0,4,3,9,69
13890,0,1,1,0,0,4,0,0,0,1,18,1,1,1,110,6,0,2,2,13,67
13891,0,1,1,0,0,1,0,0,0,1,0,0,10,0,89,15,0,66,3,5,68
13892,0,1,3,1,0,4,0,0,0,1,0,0,0,0,67,11,0,6,2,19,38
13893,0,1,1,0,0,3,0,0,0,1,0,1,0,8,102,7,0,4,2,15,58
13894,0,1,2,0,0,2,0,0,0,1,0,0,13,0,99,9,0,18,2,19,60
13895,0,1,2,0,0,5,0,1,0,1,4,0,0,0,75,16,0,6,3,8,52
13896,0,1,3,0,0,1,0,1,3,3,11,1,2,1,132,11,1,7,3,21,89
13897,0,1,1,0,0,3,0,0,0,1,0,0,6,0,90,12,0,10,3,7,70
13898,0,1,2,0,0,6,0,0,0,1,0,0,16,0,144,14,0,4,3,8,109
13899,0,1,2,0,0,4,0,0,0,1,0,1,15,1,149,11,0,7,3,5,117
13900,0,1,2,0,0,5,0,0,0,1,0,0,12,0,128,10,0,5,3,8,98
13901,0,1,1,0,1,2,0,0,1,1,0,1,3,1,87,10,1,13,3,9,65
13902,0,1,2,0,0,1,0,0,1,2,68,1,1,1,290,11,0,4,3,87,121
