,url,type
10708,gadencholing.org/shamatamahamudra,benign
10709,http://babal.net/books/view/1185/%D9%83%D9%8A%D9%81-%D8%A8%D8%AF%D8%A3-%D8%A7%D9%84%D8%AE%D9%84%D9%82,benign
10710,mediaonline.net/en/televisions/kststvtelemundosanjose,benign
10711,online.wsj.com/article/SB10001424052748704422204576130560191274204.html,benign
10712,mysanantonio.com/news/local_news/article/Kansas-City-anchorman-to-replace-Marrou-at-KENS-846566.php,benign
10713,seventeen.com/entertainment/features/tyler-blackburn-17q,benign
10714,http://bestblackhatforum.com/Thread-%E2%9E%BD%E2%9E%BD%E2%9E%BD-TEXTCAPTCHASOLVER-COM-Cheapest-Fastest-Most-Accurate-Text-Captcha-Solver,benign
10715,http://nesn.com/2015/03/bruins-lose-2-1-in-shootout-to-panthers-remain-in-wild-card-playoff-spot/,benign
10716,brainyquote.com/quotes/type/type_comedian.html,benign
10717,gsa.confex.com/gsa/2002AM/finalprogram/session_3395.htm,benign
10718,http://bdnews24.com/technology/2015/04/17/apple-cooperation-with-antitrust-monitor-down-sharply---report,benign
10719,spoke.com/info/pE8aNEY/AndreasOlsson,benign
10720,ca.linkedin.com/pub/alain-ouellet/1a/b1b/222,benign
10721,okroads.com/guides/ia/i35.html,benign
10722,en.wikipedia.org/wiki/Tuks_FC,benign
10723,http://ap.org/Content/AP-In-The-News/2014/Anthony-named-APs-Asia-Pacific-news-director,benign
10724,donnan.com/histmark.htm,benign
10725,http://qz.com/400027/engineer-asks-quora-which-job-offer-to-take-ceo-replies-not-ours/,benign
10726,spokeo.com/Raymond+Boulanger,benign
10727,moviefone.com/movie/corey-for-the-people/1085422/credits,benign
10728,knowyourmeme.com/memes/rage-comics,benign
10729,taactivities.org/index.cfm?action=main.team&ID=5288,benign
10730,theglobeandmail.com/news/arts/tiff/tiff-in-pictures/the-globe-at-the-alliance-films-party-in-celebration-of-ides-of-march/article2162542/,benign
10731,directionservice.org/cadre/parent_family_involv.cfm,benign
10732,namenerds.com/uucn/listofweek/nora.html,benign
10733,http://searchengineland.com/marin-40-percent-of-pla-clicks-to-come-from-smartphones-by-dec-2014-182129,benign
10734,amazon.com/Jack-Stockard-Channing/dp/B0004Z2ZQ8,benign
10735,http://tobogo.net/cdsb/board.php?board=mylife&bm=view&no=454&category=&auth=&page=1&search=&keyword=&recom=,benign
10736,soccerspecific.com/ss/prospicks.asp,benign
10737,youtube.com/watch?v=T10zie5dsxU,benign
10738,nosorigines.org/genealogielistfirstname.aspx?ancestor=7&Family=Messier_21&lng=en,benign
10739,albany.tx.localcities.com/,benign
10740,absoluteastronomy.com/topics/List_of_summer_camps,benign
10741,westhamptonbeachfd.org/,benign
10742,davisadagency.com/,benign
10743,zimbio.com/Adam+Schiff/articles/auGf4y6yFf2/Peter+Schiff+FOX+News+11+Aug+2011,benign
10744,facebook.com/McCannsIrishOatmeal?v=wall,benign
10745,yelp.com/biz/senate-restaurant-cincinnati,benign
10746,facebook.com/arthur.rooney,benign
10747,http://slickdeals.net/f/7856645-kohls-cardholders-only-arrow-classic-fit-solid-thermal-henley-men-3-08-ac-more-fs-kohls?src=pdw,benign
10748,manta.com/c/mtrthj0/robert-schwartz,benign
10749,torrentreactor.net/torrents/4931813/Jon-LaJoie-All-Songs-MP3-%282011%29,benign
10750,broadwayinchicago.com/shows_dyn.php?cmd=display_current&display_showtag=CirqueEloize11,benign
10751,imdb.com/title/tt0337697/fullcredits,benign
10752,youtube.com/watch?v=9X6M5FFnYO8,benign
10753,lyricsmode.com/lyrics/l/luba/,benign
10754,punknews.org/review/9205,benign
10755,mediabase.com/mmrweb/7/stationplaylistrequest.asp?format=R3&c_let=KSJO-FM,benign
10756,goodreads.com/author/show/52705.Huey_P_Newton,benign
10757,en.wikipedia.org/wiki/Andrew_Helm,benign
10758,nybooks.com/contributors/jonathan-d-spence/,benign
10759,http://steamcommunity.com/gid/103582791430075519/announcements/detail/1841141577905603617,benign
10760,youtube.com/watch?v=4OvhNGVay44,benign
10761,enjoyfrance.com/directory/Sainte_Genevieve_Des_Bois.html,benign
10762,qprreport.proboards.com/index.cgi?board=general&action=display&thread=7576,benign
10763,en.wikipedia.org/wiki/Charles_Denham,benign
10764,new.music.yahoo.com/greenthink/,benign
10765,videowired.com/video/853279231/,benign
10766,wiki.answers.com/Q/FAQ/825-32,benign
10767,content.usatoday.com/sportsdata/football/nfl/Browns/salaries/2007,benign
10768,provigoprovigosupermarkets-des.foodpages.ca/,benign
10769,soccerbyives.net/soccer_by_ives/2011/08/fifa-under-20-world-cup-a-look-ahead-to-the-round-of-16.html,benign
10770,mmanews.com/home.php,benign
10771,http://aljazeera.net/news/reportsandinterviews/2015/5/13/%D9%87%D9%84-%D9%8A%D9%82%D8%A7%D8%AA%D9%84-%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%85%D8%B9-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D9%81%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,benign
10772,celebdomain.com/Fanny_Mallette.html,benign
10773,nhl.com/ice/news.htm?id=590378,benign
10774,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0010972,benign
10775,census-online.us/view/STERN/,benign
10776,opentotalent.com/recruitment?langue=en,benign
10777,mtvav.com/video/8872/naked-bowling-battle-with-cassia-riley-vivian-chase,benign
10778,thefilmwall.com/screwballs-1983/,benign
10779,berecruited.com/high-schools/ohio/lima/lima-central-catholic-high-school/baseball,benign
10780,4megaupload.com/lara-roxx.html,benign
10781,mp3ster.com/Ho-aaj-kal-tanha-main-kahan-hoon-mp4-video-download-1.html,benign
10782,ireland.anglican.org/,benign
10783,youtube.com/watch?v=av5IV8d1QY0,benign
10784,http://patch.com/sites/default/files/js/js_LEAWfCGE9maXAxQElxw_ItIKvlhi8m7xddOE4zoKZHo.js,benign
10785,pitchfork.com/reviews/albums/15813-strange-mercy/,benign
10786,tv.com/people/vanessa-hudgens/trivia/,benign
10787,draftdaypicks.com/Maurice_Jones-Drew.html,benign
10788,motorsportpress.wordpress.com/2011/06/13/f1-canadian-grand-prix-results-lotus-renault-gp/,benign
10789,familytreemaker.genealogy.com/users/p/o/r/Jennifer-L-Porter/WEBSITE-0001/UHP-Index.html,benign
10790,absoluteastronomy.com/topics/Jean_Duceppe,benign
10791,canadacouncil.ca/news/releases/2000/xv127241813087343750.htm,benign
10792,mylife.com/arturo-benavent,benign
10793,youtube.com/user/SimplePlan,benign
10794,flixster.com/movie/good-neighbors-2011,benign
10795,amazon.com/Want-One-Rufus-Wainwright/dp/B0000C7PSW,benign
10796,magical-secrets.com/artists/colescott,benign
10797,cosmosmagazine.com/features/print/2271/timeline-end-universe,benign
10798,en.wikipedia.org/wiki/Harold_G._Henderson,benign
10799,movieretriever.com/castandcredits/95022/Mahershalhashbaz-Ali,benign
10800,bellinghamherald.com/2011/11/09/2264440/two-whatcom-county-council-seats.html,benign
10801,englandfurniture.com/,benign
10802,superpages.com/bp/Many-LA/William-D-Dyess-Law-Office-L2064002657.htm,benign
10803,listaba.com/list/01000662835787.html,benign
10804,linkedin.com/pub/jason-fisher/4/733/393,benign
10805,spoke.com/info/pDDb9jN/LouiseBrophy,benign
10806,hockeyvideohighlights.com/mike-bossy/mike-bossy-tribute-video-video_03a42419d.html,benign
10807,cpsc.gov/cpscpub/prerel/prhtml03/03098.html,benign
10808,rantandrave.co.uk/,benign
10809,historymedren.about.com/library/who/blwwphil6fr.htm,benign
10810,alwaysontherun.net/batforlashes.htm,benign
10811,goldenstwarriors.blogspot.com/,benign
10812,spoke.com/info/p3HpM4s/CarlBeetz,benign
10813,nflsoup.com/?p=3629,benign
10814,steveandlily.com/,benign
10815,just-football.com/2010/04/major-league-soccer-an-introduction/,benign
10816,zoominfo.com/people/Klimov_Alexander_25877416.aspx,benign
10817,diccionario.sensagent.com/vital/en-en/,benign
10818,http://ap.org/Content/Press-Release/2013/AP-Green-Light-e-book-helps-kids-explore-space,benign
10819,nbc17.com/news/2011/jun/08/50/jason-young-trial-resumes-wake-court-ar-1102830/,benign
10820,amiwrong.com/television/custom/Disney-or-Warner-Bros-TV-Cartoons-1174980127.shtml,benign
10821,wn.com/Montreal_Gazette,benign
10822,hockeydb.com/ihdb/stats/pdisplay.php?pid=26791,benign
10823,mylife.com/c-1962969685,benign
10824,pipl.com/directory/name/Bartine,benign
10825,qc.allpages.com/longueuil/business-services/business-legal-services/attorneys/,benign
10826,fanpix.net/gallery/mark-harmon-pictures.htm,benign
10827,baseballamerica.com/today/features/05top10s/athletics.html,benign
10828,viewclips.net/merlin-and-the-book-of-beasts-2009/,benign
10829,http://telegraf.com.ua/kultura/kino/1886991-sara-dzhessika-parker-vzyalas-za-semki-seksa-v-bolshom-gorode-3.html,benign
10830,thefind.com/merchandise/info-1972-vintage-replica-jersey,benign
10831,boxingbiographies.com/bio/index.php?option=com_content&task=view&id=313&Itemid=28,benign
10832,bx.businessweek.com/walt-disney-company/,benign
10833,thegazette.com/2011/08/31/new-kirkwood-student-group-shares-information-on-building-sustainable-structures/,benign
10834,http://nypost.com/2015/05/11/princess-charlotte-a-breath-of-fresh-heir/?share=email,benign
10835,bookrags.com/biography/george-catlett-marshall/,benign
10836,interceder.net/topic/FedEx,benign
10837,lasvegassun.com/sports/mens_basketball/teams/unlv/,benign
10838,http://pikabu.ru/tag/%D0%9C%D0%B5%D1%80%D0%B8%D0%BB%D0%B8%D0%BD%20%D0%9C%D0%BE%D0%BD%D1%80%D0%BE/hot,benign
10839,http://kenh14.vn/musik/mai-khoi-bi-che-lam-qua-suong-sa-tren-san-khau-bai-hat-yeu-thich-20141103081731269.chn,benign
10840,evri.com/person/guido-nincheri-0x1698e2,benign
10841,youmix.co.uk/artist/7301,benign
10842,hotelsnearbigticketvenues.com/amtrakstationstrains.html,benign
10843,hdaccessory.com/servlet/Page?template=Category-galaxy-tab-10.1,benign
10844,http://grantland.com/hollywood-prospectus/oscars-academy-awards-2015-gone-girl-boyhood-best/,benign
10845,acsd1.org/,benign
10846,martin-carr.com/,benign
10847,http://motthegioi.vn/kinh-te/can-bo-tham-o-hon-1000-con-ga-cua-dan-bi-xu-ly-186270.html,benign
10848,playmate.freeweb.hu/main.html,benign
10849,last.fm/music/Two+Fingers/_/Fools+Rhythm,benign
10850,sports.nationalpost.com/tag/jake-rayner/,benign
10851,en.wikipedia.org/wiki/Print-to-mail,benign
10852,wildernessautoservice.net/,benign
10853,emporis.com/building/crane-ordway-building-st-paul-mn-usa,benign
10854,reunion.com/nataliepeterson/2/,benign
10855,en.wikipedia.org/wiki/Wally_Rehg,benign
10856,spartanburgso.org/Criminal%20Investigations%20Division.html,benign
10857,scena.org/columns/anson/011028-PA-mso.html,benign
10858,http://thenextweb.com/insider/2014/09/28/ello-experiences-first-major-outage-confusingly-cant-decide-maintenance-ddos-attack-blame/gtm.js,benign
10859,residentevil.wikia.com/Resident_Evil_(film),benign
10860,http://tobogo.net/cdsb/board.php?board=scary&bm=view&no=130&category=&auth=&page=1&search=&keyword=&recom=,benign
10861,forums.superiorpics.com/ubbthreads/showflat.php?Number=1056178417,benign
10862,locatetv.com/uk/listings/playhouse-disney,benign
10863,evri.com/organization/kczz-0x143397,benign
10864,examiner.com/acting-auditions-in-los-angeles/feature-film-seeking-a-friend-for-the-end-of-the-world-casting-couples,benign
10865,lyngsat-address.com/gk/KPXE-TV.html,benign
10866,en.wikipedia.org/wiki/George_Wells,benign
10867,faqs.org/people-search/hibler-california/,benign
10868,msnbc.msn.com/id/23615047/ns/world_news-mideast_n_africa/t/severed-fingers-reportedly-sent-us-military/,benign
10869,vermontrepublic.org/thomas-h-naylors-biography,benign
10870,veromi.com/Jon-Barry.aspx,benign
10871,supermansupersite.com/rubyspears.html,benign
10872,burbanklodge.com/,benign
10873,icelebz.com/mi-list.html,benign
10874,dictionary.sensagent.com/universit̩+de+sherbrooke/fr-fr/,benign
10875,ticketwood.com/mls/Seattle-Sounders-FC-vs-Vancouver-Whitecaps-FC-Tickets/index.php,benign
10876,travel.ian.com/index.jsp?pageName=hotInfo&cid=222385&hotelID=139253&city=montreal&stateProvince=PQ&country=CA&hotel=1,benign
10877,http://tobogo.net/cdsb/board.php?board=notice&bm=view&no=66&category=&auth=&page=1&search=&keyword=&recom=,benign
10878,canadaonline.about.com/od/partyleadersfed/Canadian_Federal_Party_Leaders.htm,benign
10879,blog.cedarrivercellars.com/,benign
10880,spoke.com/info/pEknDv0/TaraMacdonald,benign
10881,fsblecenter.com/,benign
10882,geonames.org/postal-codes/,benign
10883,sbnation.com/mma/fighter/122471/miguel-torres,benign
10884,youtube.com/watch?v=RedVskOiBfg,benign
10885,ticketwood.com/concerts/Sylvia-Browne-Tickets/index.php,benign
10886,flixster.com/actor/robert-francis,benign
10887,allstarpics.net/pic-gallery/lance-gross-pics.htm,benign
10888,twitter.com/jayreatard/status/4652767785,benign
10889,blockbuster.com/browse/catalog/personDetails/7351,benign
10890,ehow.com/how_2291839_watch-online-christian-films.html,benign
10891,facebook.com/voodoo2011,benign
10892,autos.aol.com/cars-Chevrolet-Cavalier-2004-Base__4dr_Sedan/overview/,benign
10893,en.wikipedia.org/wiki/James_Joyce,benign
10894,detecs.org/shaman.html,benign
10895,whosdatedwho.com/tpx_29703/ursula-thiess/magazinecovers,benign
10896,myspace.com/prowrestlingsyndicate,benign
10897,aap.cornell.edu/arch/alumni/alumni-profile.cfm?customel_datapageid_7102=254125,benign
10898,en.wikipedia.org/wiki/Yvon_Duhamel,benign
10899,kimlarsonart.blogspot.com/2009/04/isaiah-zagar-in-jingletown.html,benign
10900,twitter.com/krisjoseph,benign
10901,search.half.ebay.com/literatura-espanola_W0QQmZbooksQQpgZ4,benign
10902,med.mcgill.ca/,benign
10903,myanimelist.net/clubs.php?cid=5102,benign
10904,classcreator.com/Lyndhurst-OH-Brush-1970/class_index.cfm,benign
10905,facebook.com/pages/Juan-Mendez/108535515837269,benign
10906,broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/networks/networks_CBC_Radio.html,benign
10907,alibris.com/search/classical/artist/Jerzy%20Knetig,benign
10908,yelp.ca/biz/commission-scolaire-english-montreal-montreal-12,benign
10909,characteraccess.com/,benign
10910,http://1337x.to/torrent/1153314/Marvels-Agents-of-S-H-I-E-L-D-S02E20-720p-HDTV-x264-KILLERS-GloDLS/,benign
10911,pennstatefederal.com/,benign
10912,facebook.com/paul.piche,benign
10913,http://moviepilot.com/posts/2015/03/20/it-s-comic-week-on-moviepilot-2796614?lt_source=external,benign
10914,sleepnet.com/proff.htm,benign
10915,argyll-and-bute.com/,benign
10916,en.wikipedia.org/wiki/Ronan_(album),benign
10917,croonet.com/start/E_NDM5MDQwMQ%3D%3D/,benign
10918,forum.poland.com/lofiversion/index.php/t1287.html,benign
10919,http://olx.co.id/q-%7Bq%7D/kalimantan-timur?utm_source=google&utm_medium=search&utm_campaign=search_organic&mappingUrl=1,benign
10920,baseball-reference.com/minors/player.cgi?id=theoba001ron,benign
10921,business.missouri.edu/,benign
10922,la.curbed.com/archives/2010/04/aimee_semple_mcphersons_castle_in_lake_elsinore.php,benign
10923,weichert.com/CA/Alameda/,benign
10924,dodygoodman.com/,benign
10925,moono.com/html/jessalyn-gilsig/jessalyn-gilsig-pictures.cfm,benign
10926,http://pornsharing.com/amateur-brunette-makes-tattooed-stud-cum-in-her-mouth_v59829,benign
10927,nytimes.com/keyword/chain-letter,benign
10928,socceram.com/,benign
10929,imdb.com/news/ni15624279/,benign
10930,collider.com/paul-schneider-baby-maker-sienna-miller-freaky-deaky/93359/,benign
10931,newyork.timeout.com/,benign
10932,amazon.com/phrase/Wilhelm-von-Brincken,benign
10933,healthgrades.com/hospital-directory/texas-tx-northern/lynn-county-hospital-district-hgst3faed742451351,benign
10934,spielbergfanclub.com/2011/08/peter-shinkoda-interview-falling-skies/,benign
10935,metrodemontreal.com/orange/cotevertu/general.html,benign
10936,uk.ask.com/wiki/Phoney_War,benign
10937,amazon.com/Jubilation-9-Goin-Up-Yonder/dp/B00006LA3L,benign
10938,http://uproxx.com/sports/2015/04/dad-makes-shirt-to-scare-boys-away-from-his-daughter/,benign
10939,ehp03.niehs.nih.gov/article/fetchArticle.action?articleURI=info%3Adoi%2F10.1289%2Fehp.110-a674,benign
10940,ballymenarfc.com/,benign
10941,mylakecondo.com/,benign
10942,http://thenextweb.com/dd/2014/04/08/ux-designers-side-drawer-navigation-costing-half-user-engagement/gtm.start/gtm.js,benign
10943,facebook.com/AAKCus,benign
10944,pocket.usatoday.com/sports/baseball/royals/stadium.htm,benign
10945,mp3raid.com/music/land_of_talk.html,benign
10946,amazon.com/Friday-Night-Lights-Brian-Reitzell/dp/B000649YAM,benign
10947,quotationspage.com/quotes/Lenny_Bruce/,benign
10948,musictory.com/music/Krizz+Kaliko,benign
10949,juliepayette.ddsbschools.ca/,benign
10950,workmanmedia.wordpress.com/,benign
10951,kbelectronics.com/tech_bulletins.htm,benign
10952,ask.com/faqcentral/REMSTAR.html,benign
10953,legacy.com/obituaries/philly/obituary.aspx?n=anthony-a-ditullio&pid=2291128,benign
10954,zoominfo.com/people/Martin_Jay_1175430345.aspx,benign
10955,ballstatesports.com/ViewArticle.dbml?DB_OEM_ID=14200&ATCLID=1205260,benign
10956,facebook.com/people/Cheryl-Lowe/1176480223,benign
10957,poptower.com/mylene-dinh-robic-pictures.htm,benign
10958,mylife.com/dwaindoctor,benign
10959,icehockey.wikia.com/wiki/Daniel_Marois,benign
10960,innova.mu/notes/416.htm,benign
10961,immigrantinvestor.com/en/,benign
10962,sports.gunaxin.com/the-top-ten-nhl-draft-busts/39267,benign
10963,http://abc.go.com/shows/oil/video/abc-new-drama-trailers/VDKA0_hkmv0xbc?cid=abchp_oil,benign
10964,https://medium.com/@brianforde/four-reasons-the-president-s-techhire-initiative-will-lead-to-a-more-diverse-tech-sector-6df24cc2944b?source=most-recommended,benign
10965,en.wikipedia.org/wiki/Andrew_Fernando_Holmes,benign
10966,modot.mo.gov/central/major_projects/camden.htm,benign
10967,vitals.com/doctors/Dr_Ralph_Steinman.html,benign
10968,dublinhotels.jurysinns.com/,benign
10969,csun.edu/~hcpas003/EssayGambits.html,benign
10970,youtube.com/watch?v=VLWL2EZaF98,benign
10971,evri.com/person/denis-chouinard-0x595b2e,benign
10972,articles.latimes.com/1995-10-09/business/fi-55023_1_airline-pilot,benign
10973,ioffer.com/i/LASH-LARUE-12-WESTERN-SET-150431235,benign
10974,ny.findacase.com/research/wfrmDocViewer.aspx/xq/fac/SAC/NY/1993/19931221_0056768.NY.htm/qx,benign
10975,tracksounds.com/reviews/waiting_superman_christophe_beck.htm,benign
10976,http://torcache.net/torrent/3208A0BE1476740FA3D0FE10E3FAE1FFBBD2FE7D.torrent?title=[kickass.to]james.axler.outlanders.30.40.graphic.audio,benign
10977,veromi.com/MA/Michael-Bouchard.aspx,benign
10978,aviationarchaeology.com/src/namesC.htm,benign
10979,comixpedia.org/index.php?title=Jason_Shiga,benign
10980,cbc.ca/news/canadavotes/riding/053/candidate.html,benign
10981,geaviation.com/aboutgeae/presscenter/genx/genx_20071009.html,benign
10982,archives.record-eagle.com/2003/may/28honboy.htm,benign
10983,turnto10.com/staff/54942/,benign
10984,sportales.com/soccer/top-20-young-english-players-under-20/,benign
10985,aras.ab.ca/stats/ref_200710.html,benign
10986,fortdefianceind.com/,benign
10987,bookrags.com/lens/go.php?u=Hannah_Webster_Foster,benign
10988,burbankairport.com/parking/buses-trains.html,benign
10989,http://otomoto.pl/oferta/subaru-outback-legacy-outback-2-0-awd-4x4-nowy-model-przebieg-34000km-ID6y3JP7.html,benign
10990,sfmuseum.org/hist2/bbridge.html,benign
10991,gw5.geneanet.org/samlap?lang=en&m=AM&v=6,benign
10992,edline.net/pages/Kansas_City_Academy,benign
10993,amazon.ca/Ghost-Mr-Chicken-Don-Knotts/dp/B00009VU01,benign
10994,manta.com/mb_55_B30D47SK_G9S/cleaners/lima_oh,benign
10995,businesszz.com/business14_13935/33_Timothy-Demonbreun-House-the---Main-Office-746-Benton-Ave----Nashville-TN-37204/,benign
