,url_length,count-letters,count-,hostname_length,count-www,fd_length,count.,count-digits,count_dir,tld_length
51843,75,63,0,24,1,7,3,1,3,3
51844,81,29,0,9,0,63,1,25,2,4
51845,66,56,1,0,1,11,4,0,5,-1
51846,134,105,6,13,0,9,2,4,1,2
51847,127,52,1,13,1,3,2,34,2,3
51848,93,72,0,21,1,4,4,5,6,3
51849,69,54,1,13,0,7,3,3,2,3
51850,70,55,0,21,0,9,3,3,4,6
51851,90,35,0,9,0,72,1,25,2,4
51852,101,48,0,17,0,1,3,41,3,3
51853,201,86,1,14,0,4,1,46,2,3
51854,81,26,0,9,0,63,1,28,2,4
51855,63,24,0,9,0,45,1,18,2,4
51856,72,28,0,9,0,54,1,20,2,4
51857,67,28,0,18,0,5,5,29,2,3
51858,89,72,10,11,0,29,1,0,3,3
51859,90,31,0,9,0,72,1,29,2,4
51860,89,62,9,6,0,4,1,9,5,2
51861,125,57,0,15,0,6,3,29,3,3
51862,68,32,1,11,0,11,3,25,4,6
51863,64,37,0,11,0,15,2,18,4,3
51864,65,47,0,10,0,1,1,5,3,3
51865,75,61,1,18,0,8,2,1,5,2
51866,81,63,2,20,1,13,3,3,5,9
51867,78,54,6,6,0,4,1,9,5,2
51868,186,113,9,13,1,3,6,36,4,3
51869,82,54,8,6,0,4,1,11,5,2
51870,82,59,0,16,1,6,6,8,6,3
51871,102,85,10,11,0,37,1,0,3,3
51872,65,47,0,10,0,1,1,5,3,3
51873,110,80,0,16,1,9,3,6,2,3
51874,69,38,0,14,0,7,2,22,4,2
51875,102,82,4,21,0,9,3,4,6,6
51876,90,30,0,9,0,72,1,30,2,4
51877,102,55,0,17,0,1,3,35,3,3
51878,210,71,1,14,0,4,1,69,2,3
51879,92,66,8,6,0,4,1,9,5,2
51880,65,47,0,10,0,1,1,5,3,3
51881,70,57,5,18,1,6,3,0,2,3
51882,250,96,1,14,0,4,1,68,2,3
51883,97,74,1,12,1,8,5,9,4,3
51884,42,34,0,0,0,5,5,1,2,-1
51885,43,38,0,0,0,4,3,0,2,-1
51886,116,92,2,13,0,9,2,3,1,2
51887,66,52,0,15,0,5,2,3,5,3
51888,81,57,6,6,0,4,1,9,5,2
51889,70,43,1,18,1,11,2,19,2,2
51890,69,50,4,18,0,10,3,6,2,3
51891,71,58,5,14,0,8,1,1,3,3
51892,81,26,0,9,0,63,1,28,2,4
51893,126,109,0,16,0,102,1,0,1,2
51894,72,36,0,14,1,8,3,26,4,3
51895,71,50,0,14,0,12,3,6,1,6
51896,81,57,6,6,0,4,1,9,5,2
51897,60,30,0,0,0,6,4,22,3,-1
51898,81,31,0,9,0,63,1,23,2,4
51899,117,92,3,13,0,9,2,3,1,2
51900,69,52,0,15,1,2,2,4,2,3
51901,69,58,1,0,0,10,3,0,7,-1
51902,90,29,0,9,0,72,1,31,2,4
51903,90,31,0,9,0,72,1,29,2,4
51904,91,60,0,14,1,3,3,16,3,3
51905,120,95,5,16,0,10,5,3,7,3
51906,201,86,1,14,0,4,1,46,2,3
51907,65,40,0,18,0,1,5,13,4,3
51908,74,35,2,16,0,5,3,25,5,3
51909,81,27,0,9,0,63,1,27,2,4
51910,94,75,5,11,1,5,3,0,1,3
51911,76,64,0,16,0,11,2,0,3,3
51912,109,89,0,17,1,3,3,11,2,3
51913,82,64,2,20,1,13,3,3,5,9
51914,64,47,0,10,0,1,1,4,3,3
51915,85,67,4,11,1,5,3,0,1,3
51916,70,43,1,18,1,11,2,19,2,2
51917,38,30,0,0,0,5,2,2,3,-1
51918,87,76,0,16,0,63,1,0,1,2
51919,54,46,0,0,0,6,3,0,5,-1
51920,66,39,0,11,0,15,2,18,4,3
51921,61,41,0,21,0,10,4,6,3,3
51922,88,66,0,14,0,9,2,5,1,3
51923,61,41,0,21,0,10,4,6,3,3
51924,72,32,0,12,0,3,3,27,7,2
51925,64,47,0,10,0,1,1,4,3,3
51926,87,66,0,14,0,9,2,4,1,3
51927,45,39,0,0,0,7,2,0,4,-1
51928,65,44,4,15,0,4,1,8,5,3
51929,73,40,1,18,1,7,3,22,4,3
51930,69,37,1,14,1,10,3,20,5,3
51931,151,64,1,14,0,4,1,36,2,3
51932,81,32,0,9,0,63,1,22,2,4
51933,209,153,4,16,1,7,4,20,2,3
51934,63,48,2,14,0,4,1,1,2,3
51935,87,67,4,16,2,10,5,0,1,3
51936,81,40,0,13,1,11,3,28,7,3
51937,90,32,0,9,0,72,1,28,2,4
51938,179,108,7,13,1,3,6,36,4,3
51939,84,58,8,6,0,4,1,9,5,2
51940,67,52,0,16,0,6,2,2,5,3
51941,124,90,4,14,0,9,2,9,1,3
51942,215,79,4,13,0,193,1,63,2,3
51943,81,59,1,17,0,10,2,10,4,3
51944,63,53,1,24,1,11,2,0,4,3
51945,67,33,0,16,1,6,3,26,2,3
51946,107,80,0,16,1,9,3,3,2,3
51947,39,32,0,0,0,9,2,2,3,-1
51948,79,69,0,16,0,55,1,0,1,2
51949,81,63,2,20,1,13,3,3,5,9
51950,64,43,0,14,0,5,3,13,2,2
51951,64,54,0,18,1,9,3,0,4,3
51952,64,47,0,10,0,1,1,4,3,3
51953,64,52,0,19,1,18,3,0,1,3
51954,80,65,8,11,0,30,1,0,3,3
51955,54,46,0,0,0,6,3,0,5,-1
51956,70,35,1,18,1,11,2,27,2,2
51957,64,47,0,10,0,1,1,4,3,3
51958,116,59,4,14,0,7,4,39,7,6
51959,64,37,0,11,0,15,2,18,4,3
51960,80,52,0,15,1,7,3,18,2,2
51961,63,49,1,19,1,10,2,4,4,3
51962,67,59,0,16,0,43,1,0,1,2
51963,67,56,0,11,0,6,3,0,5,2
51964,104,51,0,17,0,1,3,41,3,3
51965,123,89,0,15,1,4,2,14,1,3
51966,42,38,0,0,0,6,2,0,2,-1
51967,84,49,0,15,1,17,3,26,1,3
51968,72,27,0,9,0,54,1,21,2,4
51969,77,57,1,13,1,3,3,3,3,3
51970,72,62,2,14,0,8,1,0,4,3
51971,65,26,0,15,0,3,3,29,4,3
51972,54,46,0,0,0,6,3,0,5,-1
51973,68,51,0,14,1,2,2,4,2,3
51974,82,68,7,14,0,8,1,0,3,3
51975,70,35,1,18,1,11,2,27,2,2
51976,45,39,0,0,1,6,3,0,3,-1
51977,96,57,0,17,1,3,3,26,7,3
51978,65,38,0,11,0,15,2,18,4,3
51979,90,51,0,15,1,4,3,27,4,3
51980,90,68,11,12,0,69,1,5,2,3
51981,97,62,3,14,1,2,7,13,7,3
51982,87,69,0,21,0,9,3,3,3,6
51983,153,78,0,14,0,6,4,53,2,3
51984,40,34,0,0,0,3,3,0,3,-1
51985,85,70,8,11,0,30,1,0,3,3
51986,76,60,3,21,0,9,3,2,5,6
51987,93,71,8,11,1,5,3,0,1,3
51988,64,51,5,14,0,8,1,1,3,3
51989,117,88,11,6,0,4,1,9,5,2
51990,156,61,1,14,0,4,1,43,2,3
51991,40,35,0,0,1,5,3,0,2,-1
51992,91,76,8,11,0,39,1,0,3,3
51993,71,34,0,16,0,24,4,26,2,3
51994,66,47,0,11,0,4,2,2,3,3
51995,69,54,0,16,0,6,2,3,5,3
51996,75,39,0,14,1,5,4,24,5,6
51997,119,74,1,23,1,6,2,35,2,3
51998,71,33,1,15,0,24,4,25,2,3
51999,81,39,1,20,0,3,3,28,5,3
52000,144,57,2,14,0,4,1,39,2,3
52001,39,34,0,0,0,6,3,0,2,-1
52002,89,43,0,15,0,6,3,32,8,3
52003,193,80,1,11,0,11,3,54,4,6
52004,58,48,0,19,1,6,2,1,4,3
52005,64,55,1,0,0,12,2,1,5,-1
52006,76,53,0,15,1,3,3,7,3,3
52007,81,22,0,17,0,8,3,48,3,3
52008,72,27,0,9,0,54,1,21,2,4
52009,43,17,0,0,0,6,4,18,3,-1
52010,60,28,0,0,0,6,4,24,3,-1
52011,94,66,0,19,0,2,3,16,6,3
52012,96,81,0,26,0,15,5,0,2,3
52013,56,46,0,24,1,20,5,0,2,5
52014,72,57,0,13,0,9,2,2,1,2
52015,67,36,7,12,0,9,2,16,3,3
52016,70,30,0,14,1,3,3,29,4,3
52017,86,71,8,11,0,30,1,0,3,3
52018,72,26,0,9,0,54,1,22,2,4
52019,67,52,0,16,0,6,2,3,5,3
52020,72,28,0,9,0,54,1,20,2,4
52021,81,41,1,13,0,17,2,17,1,3
52022,77,38,2,16,0,5,4,25,3,3
52023,64,37,0,11,0,15,2,18,4,3
52024,149,68,0,14,1,4,2,39,4,3
52025,83,65,2,20,1,13,3,3,5,9
52026,73,61,0,21,0,9,4,0,5,6
52027,127,52,1,13,1,3,2,34,2,3
52028,70,36,0,16,1,11,3,23,5,3
52029,82,67,8,11,0,31,1,0,3,3
52030,64,45,1,14,1,11,5,4,4,2
52031,81,39,1,20,0,3,3,28,5,3
52032,73,62,4,23,1,41,2,0,2,3
52033,45,39,0,0,0,6,2,0,4,-1
52034,65,48,0,13,1,2,2,4,2,3
52035,44,40,0,0,0,6,2,0,2,-1
52036,149,59,1,13,0,127,1,41,2,3
52037,199,124,11,13,1,3,6,36,4,3
52038,135,62,1,18,0,1,13,50,3,3
52039,90,29,0,9,0,72,1,31,2,4
52040,79,44,0,15,1,12,3,26,1,3
52041,39,33,0,0,0,3,3,0,3,-1
52042,82,41,0,14,1,4,2,15,2,3
52043,72,56,0,14,0,9,2,3,1,3
52044,90,71,3,20,1,13,3,3,5,9
52045,88,57,0,15,1,7,3,19,2,2
52046,80,28,0,20,0,3,3,39,6,3
52047,81,27,0,9,0,63,1,27,2,4
52048,73,59,2,21,0,9,3,1,5,6
52049,79,61,2,20,1,13,3,3,5,9
52050,72,40,0,15,1,5,3,21,5,3
52051,75,63,0,19,0,4,2,0,3,14
52052,137,111,17,12,0,116,1,3,2,3
52053,74,55,0,13,1,3,3,3,3,3
52054,77,64,0,23,1,7,6,0,4,3
52055,80,67,0,14,0,9,2,0,1,3
52056,126,67,2,14,0,6,6,40,7,3
52057,89,59,0,15,1,7,3,18,2,2
52058,71,37,0,15,1,11,3,23,5,3
52059,64,43,0,14,0,5,3,13,2,2
52060,99,35,0,9,0,81,1,31,2,4
52061,69,40,0,16,0,6,3,20,2,3
52062,79,56,5,13,0,4,1,9,5,2
52063,89,67,0,14,0,9,2,5,1,3
52064,80,53,1,15,1,2,4,11,6,3
52065,66,23,0,9,0,48,1,21,2,4
52066,99,31,0,9,0,81,1,35,2,4
52067,99,33,0,9,0,81,1,33,2,4
52068,81,41,1,13,0,17,2,17,1,3
52069,81,32,0,16,0,4,3,38,4,3
52070,187,69,1,14,0,4,1,55,2,3
52071,87,51,0,15,0,6,4,23,6,6
52072,101,73,2,18,1,10,7,6,6,3
52073,64,53,0,18,0,8,2,1,5,2
52074,47,40,1,0,0,8,2,0,4,-1
52075,98,80,0,21,0,9,5,1,5,6
52076,49,43,0,0,0,10,2,0,3,-1
52077,117,88,11,6,0,4,1,9,5,2
52078,87,69,0,21,0,9,3,3,3,6
52079,69,53,2,20,1,13,3,3,3,9
52080,81,27,0,9,0,63,1,27,2,4
52081,90,34,0,9,0,72,1,26,2,4
52082,63,21,0,9,0,45,1,21,2,4
52083,87,53,1,15,1,3,3,16,3,3
52084,153,79,0,14,0,6,4,52,2,3
52085,60,53,0,27,1,7,2,0,2,3
52086,65,40,0,18,0,1,5,13,4,3
52087,70,36,0,16,1,11,3,23,5,3
52088,76,42,0,21,1,4,3,24,4,3
52089,84,66,2,20,1,13,3,3,5,9
52090,65,53,0,19,1,5,3,0,5,3
52091,84,64,1,18,1,10,6,3,5,3
52092,82,64,2,20,1,13,3,3,5,9
52093,70,42,1,18,1,11,2,20,2,2
52094,124,64,0,15,0,6,7,36,1,3
52095,115,41,2,14,0,4,1,36,2,3
52096,69,58,0,25,0,3,3,0,5,3
52097,60,30,0,0,0,6,4,22,3,-1
52098,99,31,0,9,0,81,1,35,2,4
52099,89,66,0,14,0,9,2,6,1,3
52100,70,55,0,21,0,9,3,3,4,6
52101,95,48,0,13,0,7,3,25,1,2
52102,83,61,0,14,1,3,3,6,4,3
52103,48,39,0,0,0,4,4,0,4,-1
52104,82,60,0,14,1,3,3,6,4,3
52105,56,47,2,0,0,10,3,0,4,-1
52106,68,51,0,14,1,2,2,4,2,3
52107,91,43,1,13,1,3,2,19,2,3
52108,64,47,0,10,0,1,1,4,3,3
52109,133,56,0,14,1,4,2,35,4,3
52110,151,64,1,14,0,4,1,36,2,3
52111,67,33,0,16,1,7,4,21,4,6
52112,70,55,0,21,0,9,3,3,4,6
52113,75,27,0,9,0,57,1,23,2,4
52114,90,29,0,9,0,72,1,31,2,4
52115,38,31,1,0,0,8,3,0,3,-1
52116,69,51,0,15,1,5,2,4,2,3
52117,64,53,0,18,0,8,2,1,5,2
52118,68,56,4,18,1,6,3,0,2,3
52119,67,41,0,16,0,5,3,16,3,3
52120,93,69,6,6,0,4,1,9,5,2
52121,88,63,7,6,0,4,1,9,5,2
52122,99,34,0,9,0,81,1,32,2,4
52123,65,31,1,13,1,10,3,23,4,3
52124,170,100,0,13,0,14,3,25,1,3
52125,75,20,0,17,0,2,4,42,3,3
52126,42,38,0,0,0,6,2,0,2,-1
52127,66,24,0,8,0,2,3,30,6,2
52128,63,53,1,24,1,11,2,0,4,3
52129,76,51,7,6,0,4,1,9,5,2
52130,90,31,0,9,0,72,1,29,2,4
52131,99,37,0,9,0,81,1,29,2,4
52132,115,74,0,46,1,3,9,15,3,3
52133,51,42,1,0,1,3,4,0,4,-1
52134,129,95,2,14,0,9,2,11,1,3
52135,85,72,3,21,0,5,2,0,5,3
52136,68,56,4,18,1,6,3,0,2,3
52137,79,53,1,14,1,2,4,10,6,3
52138,49,43,0,0,0,10,2,0,3,-1
52139,74,50,0,14,1,2,4,9,6,3
52140,83,68,8,11,0,32,1,0,3,3
52141,82,67,0,21,0,9,3,1,1,6
52142,80,35,0,12,1,9,5,29,8,3
52143,149,68,0,14,1,4,2,39,4,3
52144,76,58,5,14,1,4,2,4,4,2
52145,101,67,2,26,1,10,3,21,5,5
52146,86,56,0,15,0,1,2,10,3,3
52147,174,61,1,14,0,4,1,55,2,3
52148,97,51,0,14,0,10,3,30,6,3
52149,54,46,2,0,0,6,3,0,3,-1
52150,65,47,0,10,0,1,1,5,3,3
52151,75,51,1,15,0,10,2,10,5,3
52152,122,84,0,16,0,12,3,17,2,3
52153,78,66,0,13,1,7,2,0,7,3
52154,149,59,1,13,0,127,1,41,2,3
52155,109,89,0,17,1,3,3,11,2,3
52156,72,62,0,0,1,13,4,0,5,-1
52157,42,36,0,0,1,6,4,0,2,-1
52158,71,34,0,15,0,24,4,26,2,3
52159,90,33,0,9,0,72,1,27,2,4
52160,72,28,0,9,0,54,1,20,2,4
52161,75,46,0,14,0,10,3,18,5,3
52162,64,47,0,10,0,1,1,4,3,3
52163,93,46,0,13,1,1,3,26,4,3
52164,88,66,0,14,0,9,2,5,1,3
52165,84,29,0,9,0,66,1,27,2,4
52166,47,40,1,0,0,8,2,0,4,-1
52167,82,59,0,16,1,6,6,8,6,3
52168,88,36,1,19,0,6,4,35,7,6
52169,81,28,0,9,0,63,1,26,2,4
52170,99,37,0,9,0,81,1,29,2,4
52171,38,33,0,0,1,5,3,0,2,-1
52172,163,98,2,23,1,9,2,48,3,3
52173,81,31,0,9,0,63,1,23,2,4
52174,64,47,0,10,0,1,1,4,3,3
52175,110,80,0,16,1,9,3,6,2,3
52176,66,50,0,15,0,4,2,1,3,3
52177,69,57,1,18,0,8,2,1,5,2
52178,69,54,1,13,0,7,3,3,2,3
52179,79,61,2,20,1,13,3,3,5,9
52180,71,46,1,11,0,11,4,9,4,6
52181,68,50,2,13,0,10,5,3,5,2
52182,90,51,0,15,1,4,3,27,4,3
52183,67,47,0,13,0,1,2,11,4,3
52184,64,54,2,14,0,8,1,0,4,3
52185,39,34,1,0,0,8,2,0,2,-1
52186,69,29,0,14,0,10,3,29,4,3
52187,65,47,0,10,0,1,1,5,3,3
52188,79,55,1,14,1,2,4,8,6,3
52189,57,47,0,28,1,6,3,1,3,3
52190,74,59,0,14,0,9,2,2,1,3
52191,65,55,0,18,1,9,3,0,4,3
52192,56,50,0,27,1,21,2,0,1,3
52193,115,74,0,46,1,3,9,15,3,3
52194,63,40,5,6,0,4,1,9,5,2
52195,72,58,3,23,0,12,2,3,1,3
52196,209,153,4,16,1,7,4,20,2,3
52197,56,44,1,0,1,10,3,4,4,-1
52198,76,46,0,15,0,5,3,20,4,3
52199,137,86,1,20,0,3,4,28,1,14
52200,66,55,1,0,1,10,3,0,7,-1
52201,78,55,2,18,0,7,3,7,6,3
52202,79,54,2,15,0,10,2,10,5,3
52203,65,54,0,18,0,8,2,1,5,2
52204,80,62,2,20,1,13,3,3,5,9
52205,71,37,0,15,1,11,3,23,5,3
52206,71,33,1,15,0,24,4,25,2,3
52207,71,58,6,12,0,8,1,0,3,3
52208,81,27,0,9,0,63,1,27,2,4
52209,45,39,0,0,0,6,2,0,4,-1
52210,73,54,0,14,1,2,2,6,2,3
52211,71,34,1,15,0,24,4,25,2,3
52212,87,72,8,11,0,32,1,0,3,3
52213,75,59,0,12,0,3,4,5,2,3
52214,67,45,0,15,1,1,2,6,2,3
52215,81,39,1,20,0,3,3,28,5,3
52216,64,52,0,15,0,9,2,0,2,3
52217,91,66,1,29,0,10,2,15,4,3
52218,105,83,1,20,1,8,5,8,4,3
52219,81,66,8,11,0,31,1,0,3,3
52220,81,27,0,9,0,63,1,27,2,4
52221,93,56,0,15,1,2,3,26,3,3
52222,79,45,0,22,0,11,3,25,1,2
52223,84,69,8,11,0,32,1,0,3,3
52224,110,80,0,16,1,9,3,6,2,3
52225,99,37,0,9,0,81,1,29,2,4
52226,71,34,0,16,0,24,4,26,2,3
52227,213,81,1,14,0,4,1,57,2,3
52228,90,33,0,9,0,72,1,27,2,4
52229,57,38,0,18,0,11,4,9,2,6
52230,84,69,8,11,0,32,1,0,3,3
52231,69,55,0,21,0,9,3,2,4,6
52232,40,34,0,0,0,6,3,0,3,-1
52233,41,36,0,0,0,5,2,0,3,-1
52234,99,45,0,23,0,0,1,26,1,3
52235,114,82,14,6,0,4,1,9,5,2
52236,46,27,0,0,0,4,2,12,5,-1
52237,66,56,2,14,0,8,1,0,4,3
52238,265,108,1,11,0,11,3,74,4,6
52239,38,32,0,0,0,5,3,0,3,-1
52240,69,53,2,20,1,13,3,3,3,9
52241,76,48,8,6,0,4,1,11,5,2
52242,70,46,1,18,1,11,2,16,2,2
52243,67,56,0,23,0,3,3,0,5,3
52244,129,64,2,14,1,4,2,27,4,3
52245,119,67,1,23,1,6,2,42,2,3
52246,90,75,8,11,0,32,1,0,3,3
52247,64,51,5,14,0,8,1,1,3,3
52248,56,47,2,0,0,10,3,0,4,-1
52249,99,82,10,11,0,37,1,0,3,3
52250,79,32,0,16,0,3,5,32,6,3
52251,119,69,1,23,1,6,2,40,2,3
52252,94,57,0,13,1,5,3,25,4,3
52253,64,33,0,12,0,8,3,17,1,3
52254,101,67,2,26,1,10,3,21,5,5
52255,67,55,3,21,0,9,3,0,3,6
52256,90,30,0,9,0,72,1,30,2,4
52257,130,106,1,18,1,3,3,13,2,3
52258,77,63,2,21,0,9,3,1,5,6
52259,42,36,0,0,1,6,4,0,2,-1
52260,81,63,2,20,1,13,3,3,5,9
52261,72,40,0,14,0,11,3,22,3,3
52262,69,50,4,18,0,10,3,6,2,3
52263,64,54,0,18,1,9,3,0,4,3
52264,90,32,0,9,0,72,1,28,2,4
52265,84,59,7,6,0,4,1,9,5,2
52266,79,61,2,20,1,13,3,3,5,9
52267,248,92,1,14,0,4,1,72,2,3
52268,86,66,1,15,0,10,5,4,5,3
52269,72,50,3,31,0,6,8,5,3,16
52270,179,68,1,14,0,4,1,52,2,3
52271,111,83,2,13,0,1,6,11,5,3
52272,69,61,0,30,0,11,3,0,2,3
52273,45,38,0,0,0,3,2,2,3,-1
52274,83,65,2,20,1,13,3,3,5,9
52275,47,40,1,0,0,8,2,0,4,-1
52276,38,32,1,0,0,10,2,0,3,-1
52277,64,37,0,11,0,15,2,18,4,3
52278,74,61,2,12,0,10,2,0,6,3
52279,97,77,6,11,1,5,3,0,1,3
52280,74,61,2,12,0,10,2,0,6,3
52281,75,55,0,16,0,51,1,7,1,2
52282,45,39,0,0,1,6,3,0,3,-1
52283,69,57,0,21,0,7,3,1,5,3
52284,71,35,0,16,0,24,4,25,2,3
52285,66,43,0,16,0,5,5,11,3,2
52286,76,35,1,17,1,8,3,30,4,3
52287,133,56,0,14,1,4,2,35,4,3
52288,86,72,5,14,0,8,1,0,5,3
52289,79,55,1,15,1,3,3,7,3,3
52290,92,72,4,16,2,10,5,0,1,3
52291,76,59,0,13,0,9,2,2,1,2
52292,64,45,0,14,1,2,2,6,2,3
52293,72,24,0,9,0,54,1,24,2,4
52294,80,67,0,14,0,9,2,0,1,3
52295,78,63,7,12,0,8,1,1,3,3
52296,184,115,1,20,0,3,2,43,1,14
52297,99,38,0,9,0,81,1,28,2,4
52298,90,28,0,9,0,72,1,32,2,4
52299,115,74,0,46,1,3,9,15,3,3
52300,98,78,4,21,0,9,3,4,6,6
52301,56,49,0,27,1,6,2,0,2,3
52302,76,32,0,14,0,3,3,33,5,2
52303,71,51,4,44,0,4,8,1,2,3
52304,81,57,6,6,0,4,1,9,5,2
52305,111,61,2,26,0,18,4,21,2,3
52306,72,59,1,21,0,9,3,1,5,6
52307,81,66,8,11,0,31,1,0,3,3
52308,67,54,3,21,0,5,2,1,4,3
52309,74,41,0,18,0,6,3,23,4,2
52310,81,51,0,14,1,3,3,17,3,3
52311,79,53,1,14,1,2,4,10,6,3
52312,79,56,5,13,0,4,1,9,5,2
52313,120,79,0,14,0,9,1,27,3,3
52314,80,64,9,11,0,29,1,0,3,3
52315,76,60,3,21,0,9,3,2,5,6
52316,84,29,0,9,0,66,1,27,2,4
52317,83,49,0,15,0,6,2,25,2,3
52318,96,84,0,16,0,72,1,0,1,2
52319,72,46,1,11,0,11,4,10,4,6
52320,73,60,0,14,0,9,2,0,1,3
52321,163,97,2,23,1,9,2,49,3,3
52322,64,33,0,12,0,8,3,17,1,3
52323,48,42,0,0,0,10,2,0,3,-1
52324,170,100,0,13,0,14,3,25,1,3
52325,82,57,2,15,0,10,2,10,5,3
52326,81,42,0,16,1,10,4,26,4,6
52327,94,66,1,14,0,3,4,11,4,3
52328,60,30,0,0,0,6,4,22,3,-1
52329,84,65,0,13,0,7,3,3,2,3
52330,54,46,0,0,0,6,3,0,5,-1
52331,73,61,5,14,0,8,1,0,3,3
52332,77,58,5,14,1,4,2,5,4,2
52333,87,72,8,11,0,32,1,0,3,3
52334,48,39,0,0,0,4,4,0,4,-1
52335,84,73,0,16,0,60,1,0,1,2
52336,85,39,1,24,0,3,3,32,5,3
52337,71,46,1,11,0,11,4,9,4,6
52338,76,33,0,14,0,3,3,32,5,2
52339,90,31,0,9,0,72,1,29,2,4
52340,81,66,8,11,0,30,1,0,3,3
52341,74,50,6,6,0,4,1,9,5,2
52342,71,35,0,16,0,7,3,24,5,3
52343,70,57,5,14,0,8,1,1,3,3
52344,73,55,1,23,0,11,4,4,4,3
52345,71,56,4,14,0,8,1,4,3,3
52346,91,73,0,21,0,9,3,3,3,6
52347,62,45,4,44,0,6,7,0,1,3
52348,90,35,0,9,0,72,1,25,2,4
52349,201,86,1,14,0,4,1,46,2,3
52350,68,30,0,21,0,6,6,24,5,6
52351,119,69,1,23,1,6,2,40,2,3
52352,75,27,0,9,0,57,1,23,2,4
52353,98,73,0,22,0,30,5,9,2,3
52354,65,55,4,14,0,8,1,0,2,3
52355,82,64,2,20,1,13,3,3,5,9
52356,80,61,0,16,0,6,2,4,5,3
52357,68,50,9,9,0,4,1,2,3,3
52358,62,51,4,0,1,10,3,0,4,-1
52359,86,56,0,15,0,1,2,10,3,3
52360,54,46,0,0,0,6,3,0,5,-1
52361,104,49,2,16,1,9,4,44,2,6
52362,81,31,0,9,0,63,1,23,2,4
52363,79,55,1,14,1,2,4,8,6,3
52364,79,58,1,15,1,3,3,4,3,3
52365,108,47,0,23,0,0,1,30,1,3
52366,79,53,1,14,1,2,4,10,6,3
52367,124,75,2,14,0,6,6,30,7,3
52368,91,60,0,14,1,3,3,16,3,3
52369,107,80,0,16,1,9,3,3,2,3
52370,96,43,0,18,0,1,3,41,3,3
52371,99,31,0,9,0,81,1,35,2,4
52372,90,28,0,9,0,72,1,32,2,4
52373,163,98,2,23,1,9,2,48,3,3
52374,72,24,0,9,0,54,1,24,2,4
52375,88,66,0,14,0,9,2,5,1,3
52376,90,70,4,16,2,10,5,0,1,3
52377,87,67,4,16,2,10,5,0,1,3
52378,64,45,0,11,0,2,2,2,3,3
52379,89,66,0,14,1,3,3,6,4,3
52380,59,47,1,14,0,10,2,1,4,3
52381,64,53,0,18,0,8,2,1,5,2
52382,76,28,0,13,1,1,3,35,7,3
52383,104,70,3,15,1,2,7,12,7,3
52384,42,34,0,0,0,9,2,2,4,-1
52385,95,83,0,23,1,6,3,0,6,3
52386,82,56,8,6,0,4,1,9,5,2
52387,81,68,1,21,0,9,3,1,5,6
52388,66,35,1,14,0,7,3,20,4,3
52389,67,36,0,13,0,10,3,19,3,3
52390,204,153,3,16,1,7,4,16,2,3
52391,96,37,0,9,0,72,2,28,2,4
52392,81,30,0,9,0,63,1,24,2,4
52393,67,35,7,12,0,9,2,17,3,3
52394,93,56,0,15,1,2,3,26,3,3
52395,115,74,0,46,1,3,9,15,3,3
52396,74,60,0,15,0,8,2,2,2,3
52397,99,36,0,9,0,81,1,30,2,4
52398,68,35,0,12,1,7,3,23,4,3
52399,74,57,0,12,0,3,4,6,2,3
52400,67,35,7,12,0,9,2,17,3,3
52401,75,36,0,17,1,11,4,27,4,6
52402,67,35,7,12,0,9,2,17,3,3
52403,121,98,0,14,1,6,3,14,2,3
52404,93,77,9,23,1,61,2,0,2,3
52405,81,68,1,21,0,9,3,1,5,6
52406,99,32,0,9,0,81,1,34,2,4
52407,119,83,0,11,0,3,5,11,2,3
52408,112,65,4,14,0,9,3,30,6,3
52409,90,33,0,9,0,72,1,27,2,4
52410,100,67,0,14,1,3,3,16,3,3
52411,70,30,0,14,1,3,3,29,4,3
52412,64,28,0,16,1,6,3,27,3,3
52413,89,61,9,6,0,4,1,10,5,2
52414,43,38,0,0,0,4,3,0,2,-1
52415,85,54,9,6,0,4,1,13,5,2
52416,64,51,0,16,0,6,2,2,5,3
52417,53,46,0,0,0,6,3,0,4,-1
52418,67,35,7,12,0,9,2,17,3,3
52419,103,54,1,17,0,1,3,36,3,3
52420,81,63,2,20,1,13,3,3,5,9
52421,72,40,0,15,1,5,3,21,5,3
52422,81,32,0,9,0,63,1,22,2,4
52423,64,37,0,11,0,15,2,18,4,3
52424,218,84,1,14,0,4,1,61,2,3
52425,99,82,10,11,0,37,1,0,3,3
52426,85,70,8,11,0,30,1,0,3,3
52427,114,88,0,14,0,9,2,6,1,3
52428,83,60,1,14,1,3,3,6,3,3
52429,64,54,0,15,0,10,2,0,2,3
52430,216,82,5,13,0,194,1,60,2,3
52431,44,39,0,0,0,7,2,0,3,-1
52432,66,55,4,48,0,10,3,0,1,11
52433,135,62,1,18,0,1,13,50,3,3
52434,134,55,1,14,0,4,1,35,2,3
52435,74,30,0,14,0,3,4,30,5,3
52436,115,74,0,46,1,3,9,15,3,3
52437,105,80,1,16,0,7,4,2,3,3
52438,43,38,0,0,1,5,3,0,2,-1
52439,103,81,1,18,1,8,5,8,4,3
52440,67,55,0,19,1,18,3,0,1,3
52441,78,65,1,21,0,9,3,1,5,6
52442,69,58,0,28,1,5,2,1,5,3
52443,86,68,2,20,1,13,3,3,5,9
52444,40,35,0,0,0,7,3,0,2,-1
52445,60,30,0,0,0,6,4,22,3,-1
